date,review,rating
2025-12-20,very good,5
2025-12-20,"I ordered grilled food from this restaurant through Swiggy on 20/12/2025. The order was delivered very late and, even worse, I found a small glass piece inside one of the grilled items. This is extremely unsafe and could have caused serious injury if swallowed, especially for children or elders. I have kept the photo as proof and have already raised a complaint with Swiggy. I request the restaurant to take food safety and kitchen hygiene seriously and ensure this never happens to any other cust",1
2025-12-20,good,5
2025-12-20,I can try first then write,3
2025-12-20,wrong amounts,1
2025-12-20,very good,5
2025-12-20,very nice delivery,5
2025-12-20,very good 😊,5
2025-12-20,Kay Bolte bhai log apna Swiggy hai order karne ka 💥,5
2025-12-20,very good,5
2025-12-20,less responsive. Don't understand the importance of customer time.,1
2025-12-20,"awesome, fast,fresh and genuine service, I love Swiggy 🥰🥰",5
2025-12-20,👍👍,5
2025-12-20,good,5
2025-12-20,This is the worst app and service i have ever received.. everytime I order there is something or other items missing.. zero professionalism and ownership from Swiggy. this has happened more than 5-6 times. I will never use this app ever again pathetic,1
2025-12-20,nice,5
2025-12-20,fraud hai bahar me kam daam hai,1
2025-12-20,delivery facilities totally zero,1
2025-12-20,good 😊💯,1
2025-12-20,nice,5
2025-12-20,great work,5
2025-12-20,pathetic 🤢,1
2025-12-20,ok,5
2025-12-20,good for sure👍,5
2025-12-20,product of good quality and delivered timely always.,5
2025-12-20,good,5
2025-12-20,handheld,5
2025-12-20,nice,5
2025-12-20,the Swiggy is becoming the worst food delivery app . they are taking 2 hours to deliver a order which zomato usually delivers in 30 min they don't have delivery partners I ordered today from a restaurant which is 20-30 mins away from my home and Swiggy took 2 hours to deliver my order and it's not the first time Swiggy did these and there customer service is also very rude and they can't give a single satisfactory response they did me twice with me in a week and I will never ever order again,1
2025-12-20,no cash back given. all fake,1
2025-12-20,delay,1
2025-12-20,very good,5
2025-12-20,Nice,4
2025-12-20,excellent food for suitable price.Thank you,5
2025-12-20,Good,5
2025-12-20,Parcel not coming within delivery time.. first time showed 18 minutes and now delivery time is showing 27 minutes,3
2025-12-20,bahut acha h,5
2025-12-20,they Charged Me Incorrect Cancellation Charges 197rs. resturant owner called me olits Okay You cancelled the order ..with in 1-2 Minutes I cancelled the order. and They Charges Me the Full Order ammount Cancellation charges. seriously,1
2025-12-20,good,5
2025-12-20,very use full app any where in India,5
2025-12-20,good,5
2025-12-20,delevery charge and gst very a lot,1
2025-12-20,nice,5
2025-12-20,rotten food even from Dominoz when you order through Swiggy. So uninstalling it.,1
2025-12-20,very good,5
2025-12-20,wrong location,1
2025-12-20,superb performance 💖,5
2025-12-20,5 star,5
2025-12-20,the all in one app.,5
2025-12-20,bahut badhiya,5
2025-12-20,very good 👍 amazing,3
2025-12-20,good sarvice,5
2025-12-20,"Better Discounts, fast delivery and quality products",5
2025-12-20,super,5
2025-12-20,there is no offer available under 150 rs order,1
2025-12-20,it not showing near by hotels,1
2025-12-20,nice,5
2025-12-20,worst service,1
2025-12-20,never delivered on time.,1
2025-12-20,"Very bad experience with Swiggy,",1
2025-12-20,good,5
2025-12-20,very very very good 😊,5
2025-12-20,good app,5
2025-12-20,very good delivery app 😀,5
2025-12-20,very nice,5
2025-12-20,excellent,5
2025-12-20,this app is very bad because of I order pizza's and everytime pizza automatically camel🤔🤔🤔,1
2025-12-20,👍,2
2025-12-20,good,1
2025-12-20,best,5
2025-12-20,super,5
2025-12-20,super,4
2025-12-20,super,5
2025-12-20,worst experience no timely delivery and all canceled my order 🙃,1
2025-12-20,Dzire ke under central park ke pass aakr inhone service di I feel more comfortable,5
2025-12-20,super,5
2025-12-20,acha ha,4
2025-12-20,good,5
2025-12-20,good,5
2025-12-20,their is no use of expected time it still takes more time like 20-30 minutes and the rider won't get assign for 10-15 mins bolt option till 10 mins I think the option is not for 15 mins delivery it's for 15 mins to assign a agent,1
2025-12-20,Good experience,5
2025-12-20,Delivers incorrect items,1
2025-12-20,owsome nice sirvice,5
2025-12-20,good,5
2025-12-20,Mast,1
2025-12-20,nice👍,5
2025-12-20,nice,5
2025-12-20,happy,5
2025-12-20,nice 👍,5
2025-12-20,very delicious food I ever like it,5
2025-12-20,"The worst app to use for food delivery. They do not take accountability of any order. I had a instance wherein the delivery executive did not deliver the food and marked it as delivered. The customer support states we cannot do anything. The most recent incident, the whole chicken was burnt and they say please rate the restaurant. The order was delivered by Swiggy, but they take zero accountability now. I wish I could rate as Zero",1
2025-12-20,good,5
2025-12-20,super,5
2025-12-20,poor response and quality,1
2025-12-20,very good and very fast ....... Mean thing is that the food we order will not smashed.. And the food will not become cold . I suggest this is the best app to order the food late night and whenever you want 24,5
2025-12-20,nice,4
2025-12-20,good,5
2025-12-20,nice 👍🏼🙂,5
2025-12-20,best,5
2025-12-20,goooooood,5
2025-12-20,good,5
2025-12-20,I have got offer upto 250rs,5
2025-12-20,okay 👌,5
2025-12-20,U need Early reply isn't it,1
2025-12-20,very good 😊,4
2025-12-20,all of the best app ❤️,5
2025-12-20,nice,5
2025-12-20,best Deal 🤝,5
2025-12-20,first delivery delivery boys is good behaviour,5
2025-12-20,very very bad service.. without information order get cancelled. at the end time. faltu service,1
2025-12-20,super,5
2025-12-20,good,5
2025-12-20,much better,3
2025-12-20,payment from credit card not taken,1
2025-12-20,very good 😊,5
2025-12-20,less offer compared to zomato,1
2025-12-20,"worst experience with food delivery , quantity size is very deflated and complete cheating if you ever order during closing hours . Swiggy does not care about the kind of food they are serving and quality is a concern too , when I had a talk with a restaurant owner they are ranting about the platform chargers that they are charging, they are charging 33%, this is the reason why the quantity is less and if they are taking commission from the restaurant then why should I also pay for delivery",1
2025-12-20,"no editable option for correction of address, within 2 mins of address selection. poor service. No refund on cancellation of order even within 5 mins.... no help support.",1
2025-12-20,good,5
2025-12-20,I want to say that tha food was nod good I can't even eat this Please pick up the order and give me other one same order,1
2025-12-20,nice,4
2025-12-20,Good,5
2025-12-20,good,5
2025-12-20,unsatisfactory response from Swiggy when I tried to cancel my order.,2
2025-12-20,super,5
2025-12-20,good,4
2025-12-20,The app is very nice 👍🏼 and perfectly work 😌😌😌❤️,5
2025-12-20,delivery is too late,1
2025-12-20,good,5
2025-12-20,very good,5
2025-12-20,good,4
2025-12-20,All' is good,5
2025-12-20,not on time,1
2025-12-20,"I ordered from a nearby restaurant and wasted 40 minutes waiting. I had to keep chasing the agent just to confirm the delivery partner. When I called the restaurant, they claimed the food was already picked up by the delivery guy, while the app still showed “preparing.” Clearly misleading and completely unprofessional. This kind of behavior is unacceptable and extremely frustrating.",1
2025-12-20,good quality,4
2025-12-20,super 😊,5
2025-12-20,good,5
2025-12-20,good,4
2025-12-20,Great 👍,5
2025-12-20,worst experience too much delaying order,1
2025-12-20,time Delivery,5
2025-12-20,ok,5
2025-12-20,nice good 😊,5
2025-12-20,good sarvice,5
2025-12-20,modda lo swiggy,5
2025-12-20,nicee,5
2025-12-20,Good,5
2025-12-20,good,5
2025-12-20,i ordered 2 products only 1 is deliveres,1
2025-12-20,good,5
2025-12-20,nice,4
2025-12-20,wonderful,5
2025-12-20,super,5
2025-12-20,"Used to love Swiggy but recently this app is getting worse and worse. No custom care support,no on time delivery,No proper reply on emails",1
2025-12-20,good,5
2025-12-20,very good,5
2025-12-20,super,5
2025-12-20,I accidentally ordered food from Swiggy and I tried calling the hotel to cancel my order they told me they don't have that right to do it and now I am not able to cancel from my side and it is not letting me to cancel and I have been trying to cancel just immediately after the order is placed not a good user experience from Swiggy.,1
2025-12-20,Nice 👍🏻,5
2025-12-20,not bad but good,5
2025-12-20,good,5
2025-12-20,Awesome Experience..,5
2025-12-20,good services,5
2025-12-20,20 dec ko insta se order Kiya wo ni diya aur deliver dikha raha h koi jawab bhi ni dete h very bad cheat kiya mere coupon ke paise ni de rahe,1
2025-12-20,nice food in yara😙,5
2025-12-20,good,5
2025-12-20,good sarwiss,5
2025-12-20,very bad,1
2025-12-20,good,5
2025-12-20,this is the best online delivery food app try now,5
2025-12-20,good,5
2025-12-20,Excellent,5
2025-12-20,very nice taste,5
2025-12-20,good,3
2025-12-20,good,5
2025-12-20,good,4
2025-12-20,bahut achcha,5
2025-12-20,good overall,5
2025-12-20,good,5
2025-12-20,coupons not applying,1
2025-12-20,I don't like this App... It won't open too my No. & No offers through multiple no. from my Phone Also,1
